,MOVIE,DEPARTMENT,FULL_NAME,FIRST_NAME,IMDB,GENDER_PROB,GENDER_GUESS
4883,Captain America: Civil War,Other crew_,Haakam Singh,Haakam,http://www.imdb.com/name/nm5535042/?ref_=ttfc_fc_cr2510#,NA,null
4884,Captain America: Civil War,Other crew_,David Vendl,David,http://www.imdb.com/name/nm1469761/?ref_=ttfc_fc_cr2511#,1,male
4885,Captain America: Civil War,Thanks_,Ed Brubaker,Ed,http://www.imdb.com/name/nm3090268/?ref_=ttfc_fc_cr2512#,1,male
4886,Captain America: Civil War,Thanks_,John Buscema,John,http://www.imdb.com/name/nm1815387/?ref_=ttfc_fc_cr2513#,0.99,male
4887,Captain America: Civil War,Thanks_,John Byrne,John,http://www.imdb.com/name/nm0126208/?ref_=ttfc_fc_cr2514#,0.99,male
4888,Captain America: Civil War,Thanks_,Dan Cathy,Dan,http://www.imdb.com/name/nm8447395/?ref_=ttfc_fc_cr2515#,0.98,male
4889,Captain America: Civil War,Thanks_,Jenny Cline,Jenny,http://www.imdb.com/name/nm8447401/?ref_=ttfc_fc_cr2516#,0,female
4890,Captain America: Civil War,Thanks_,Gene Colan,Gene,http://www.imdb.com/name/nm0170160/?ref_=ttfc_fc_cr2517#,0.89,male
4891,Captain America: Civil War,Thanks_,Steve Ditko,Steve,http://www.imdb.com/name/nm0228492/?ref_=ttfc_fc_cr2518#,1,male
4892,Captain America: Civil War,Thanks_,Kieron Dwyer,Kieron,http://www.imdb.com/name/nm2142110/?ref_=ttfc_fc_cr2519#,1,male
4893,Captain America: Civil War,Thanks_,Steve Englehart,Steve,http://www.imdb.com/name/nm1921680/?ref_=ttfc_fc_cr2520#,1,male
4894,Captain America: Civil War,Thanks_,Steve Epting,Steve,http://www.imdb.com/name/nm1591737/?ref_=ttfc_fc_cr2521#,1,male
4895,Captain America: Civil War,Thanks_,Mark Gruenwald,Mark,http://www.imdb.com/name/nm4587908/?ref_=ttfc_fc_cr2522#,1,male
4896,Captain America: Civil War,Thanks_,Don Heck,Don,http://www.imdb.com/name/nm1411347/?ref_=ttfc_fc_cr2523#,0.99,male
4897,Captain America: Civil War,Thanks_,Kev Hopgood,Kev,http://www.imdb.com/name/nm5719269/?ref_=ttfc_fc_cr2524#,0.98,male
4898,Captain America: Civil War,Thanks_,MaryAnn Hughes,MaryAnn,http://www.imdb.com/name/nm8447397/?ref_=ttfc_fc_cr2525#,0,female
4899,Captain America: Civil War,Thanks_,Len Kaminski,Len,http://www.imdb.com/name/nm5718694/?ref_=ttfc_fc_cr2526#,0.9,male
4900,Captain America: Civil War,Thanks_,Bob Layton,Bob,http://www.imdb.com/name/nm1318192/?ref_=ttfc_fc_cr2527#,0.98,male
4901,Captain America: Civil War,Thanks_,Larry Lieber,Larry,http://www.imdb.com/name/nm1293367/?ref_=ttfc_fc_cr2528#,1,male
4902,Captain America: Civil War,Thanks_,Stefan L<U+0099>tje,Stefan,http://www.imdb.com/name/nm3610322/?ref_=ttfc_fc_cr2529#,1,male
4903,Captain America: Civil War,Thanks_,Kenny Martinez,Kenny,http://www.imdb.com/name/nm8805106/?ref_=ttfc_fc_cr2530#,0.98,male
4904,Captain America: Civil War,Thanks_,Steven McNiven,Steven,http://www.imdb.com/name/nm4022192/?ref_=ttfc_fc_cr2531#,1,male
4905,Captain America: Civil War,Thanks_,David Michelinie,David,http://www.imdb.com/name/nm2163440/?ref_=ttfc_fc_cr2532#,1,male
4906,Captain America: Civil War,Thanks_,Mark Millar,Mark,http://www.imdb.com/name/nm2092839/?ref_=ttfc_fc_cr2533#,1,male
4907,Captain America: Civil War,Thanks_,Christopher Priest,Christopher,http://www.imdb.com/name/nm2779936/?ref_=ttfc_fc_cr2534#,1,male
4908,Captain America: Civil War,Thanks_,Kasim Reed,Kasim,http://www.imdb.com/name/nm4385186/?ref_=ttfc_fc_cr2535#,1,male
4909,Captain America: Civil War,Thanks_,Don Rico,Don,http://www.imdb.com/name/nm2444018/?ref_=ttfc_fc_cr2536#,0.99,male
4910,Captain America: Civil War,Thanks_,J. Michael Straczynski,J.,http://www.imdb.com/name/nm0833089/?ref_=ttfc_fc_cr2537#,NA,null
4911,Captain America: Civil War,Thanks_,Mark Texeira,Mark,http://www.imdb.com/name/nm4088173/?ref_=ttfc_fc_cr2538#,1,male
4912,Captain America: Civil War,Thanks_,Lee Thomas,Lee,http://www.imdb.com/name/nm8447396/?ref_=ttfc_fc_cr2539#,0.75,male
4913,Captain America: Civil War,Thanks_,Roy Thomas,Roy,http://www.imdb.com/name/nm0859471/?ref_=ttfc_fc_cr2540#,0.99,male
4914,Captain America: Civil War,Thanks_,Georg von Wallis,Georg,http://www.imdb.com/name/nm8447398/?ref_=ttfc_fc_cr2541#,1,male
4915,Captain America: Civil War,Thanks_,Susann Walther,Susann,http://www.imdb.com/name/nm8447400/?ref_=ttfc_fc_cr2542#,0,female
4916,Captain America: Civil War,Thanks_,Laura Zentner,Laura,http://www.imdb.com/name/nm8447399/?ref_=ttfc_fc_cr2543#,0,female
4917,The Secret Life of Pets,Directed by_,Chris Renaud,Chris,http://www.imdb.com/name/nm0719208/?ref_=ttfc_fc_dr1#,0.93,male
4918,The Secret Life of Pets,Directed by_,Yarrow Cheney,Yarrow,http://www.imdb.com/name/nm0155528/?ref_=ttfc_fc_dr2#,NA,null
4919,The Secret Life of Pets,Writing Credits _,Cinco Paul,Cinco,http://www.imdb.com/name/nm0666791/?ref_=ttfc_fc_wr1#,NA,null
4920,The Secret Life of Pets,Writing Credits _,Ken Daurio,Ken,http://www.imdb.com/name/nm0202425/?ref_=ttfc_fc_wr2#,0.99,male
4921,The Secret Life of Pets,Writing Credits _,Brian Lynch,Brian,http://www.imdb.com/name/nm0528244/?ref_=ttfc_fc_wr3#,1,male
4922,The Secret Life of Pets,Produced by_,Janet Healy,Janet,http://www.imdb.com/name/nm0372329/?ref_=ttfc_fc_cr2#,0,female
4923,The Secret Life of Pets,Produced by_,Brett Hoffman,Brett,http://www.imdb.com/name/nm1873168/?ref_=ttfc_fc_cr3#,0.99,male
4924,The Secret Life of Pets,Produced by_,Christopher Meledandri,Christopher,http://www.imdb.com/name/nm0577560/?ref_=ttfc_fc_cr4#,1,male
4925,The Secret Life of Pets,Produced by_,Robert Taylor,Robert,http://www.imdb.com/name/nm2454185/?ref_=ttfc_fc_cr5#,1,male
4926,The Secret Life of Pets,Music by_,Alexandre Desplat,Alexandre,http://www.imdb.com/name/nm0006035/?ref_=ttfc_fc_cr6#,1,male
4927,The Secret Life of Pets,Film Editing by_,Ken Schretzmann,Ken,http://www.imdb.com/name/nm0775350/?ref_=ttfc_fc_cr7#,0.99,male
4928,The Secret Life of Pets,Production Design by_,Eric Guillon,Eric,http://www.imdb.com/name/nm3210494/?ref_=ttfc_fc_cr8#,1,male
4929,The Secret Life of Pets,Art Direction by_,Colin Stimpson,Colin,http://www.imdb.com/name/nm0830384/?ref_=ttfc_fc_cr9#,0.99,male
4930,The Secret Life of Pets,Production Management_,Jeannine Berger,Jeannine,http://www.imdb.com/name/nm1072591/?ref_=ttfc_fc_cr10#,0,female
4931,The Secret Life of Pets,Production Management_,Solenn Colas,Solenn,http://www.imdb.com/name/nm2278104/?ref_=ttfc_fc_cr11#,0,female
4932,The Secret Life of Pets,Production Management_,Rafael Curulla,Rafael,http://www.imdb.com/name/nm1854558/?ref_=ttfc_fc_cr12#,1,male
4933,The Secret Life of Pets,Production Management_,Allison Cussigh,Allison,http://www.imdb.com/name/nm5634915/?ref_=ttfc_fc_cr13#,0,female
4934,The Secret Life of Pets,Production Management_,Delphine Le Roch,Delphine,http://www.imdb.com/name/nm0494568/?ref_=ttfc_fc_cr14#,0,female
4935,The Secret Life of Pets,Production Management_,Dave Rosenbaum,Dave,http://www.imdb.com/name/nm0742125/?ref_=ttfc_fc_cr15#,1,male
4936,The Secret Life of Pets,Production Management_,Olly Strous,Olly,http://www.imdb.com/name/nm3006921/?ref_=ttfc_fc_cr16#,0.84,male
4937,The Secret Life of Pets,Production Management_,Marlene Thomas,Marlene,http://www.imdb.com/name/nm4379628/?ref_=ttfc_fc_cr17#,0,female
4938,The Secret Life of Pets,Art Department_,Didier Ah-Koon,Didier,http://www.imdb.com/name/nm4932923/?ref_=ttfc_fc_cr18#,0.99,male
4939,The Secret Life of Pets,Art Department_,Cal Brunker,Cal,http://www.imdb.com/name/nm2117510/?ref_=ttfc_fc_cr19#,0.88,male
4940,The Secret Life of Pets,Art Department_,Jed Diffenderfer,Jed,http://www.imdb.com/name/nm0226437/?ref_=ttfc_fc_cr21#,0.93,male
4941,The Secret Life of Pets,Art Department_,Eric Favela,Eric,http://www.imdb.com/name/nm3254648/?ref_=ttfc_fc_cr22#,1,male
4942,The Secret Life of Pets,Art Department_,David Feiss,David,http://www.imdb.com/name/nm0270763/?ref_=ttfc_fc_cr23#,1,male
4943,The Secret Life of Pets,Art Department_,Luca Fiorentini,Luca,http://www.imdb.com/name/nm4496953/?ref_=ttfc_fc_cr24#,0.99,male
4944,The Secret Life of Pets,Art Department_,Martin Fuller,Martin,http://www.imdb.com/name/nm0298299/?ref_=ttfc_fc_cr25#,1,male
4945,The Secret Life of Pets,Art Department_,Ludovic Gavillet,Ludovic,http://www.imdb.com/name/nm5338697/?ref_=ttfc_fc_cr26#,1,male
4946,The Secret Life of Pets,Art Department_,Eric Guillon,Eric,http://www.imdb.com/name/nm3210494/?ref_=ttfc_fc_cr27#,1,male
4947,The Secret Life of Pets,Art Department_,Miguel Jiron,Miguel,http://www.imdb.com/name/nm1638836/?ref_=ttfc_fc_cr28#,1,male
4948,The Secret Life of Pets,Art Department_,Robin Joseph,Robin,http://www.imdb.com/name/nm3669107/?ref_=ttfc_fc_cr29#,0.41,female
4949,The Secret Life of Pets,Art Department_,Seth Kearsley,Seth,http://www.imdb.com/name/nm0444054/?ref_=ttfc_fc_cr30#,1,male
4950,The Secret Life of Pets,Art Department_,Lewie Kerr,Lewie,http://www.imdb.com/name/nm1572487/?ref_=ttfc_fc_cr31#,1,male
4951,The Secret Life of Pets,Art Department_,Serguei Kouchnerov,Serguei,http://www.imdb.com/name/nm2057712/?ref_=ttfc_fc_cr32#,1,male
4952,The Secret Life of Pets,Art Department_,Pierre-Henri Laporterie,Pierre-Henri,http://www.imdb.com/name/nm3116394/?ref_=ttfc_fc_cr33#,1,male
4953,The Secret Life of Pets,Art Department_,Claire Lentz,Claire,http://www.imdb.com/name/nm5366777/?ref_=ttfc_fc_cr34#,0,female
4954,The Secret Life of Pets,Art Department_,Doron Meir,Doron,http://www.imdb.com/name/nm2893020/?ref_=ttfc_fc_cr35#,1,male
4955,The Secret Life of Pets,Art Department_,Steve Moore,Steve,http://www.imdb.com/name/nm0601696/?ref_=ttfc_fc_cr36#,1,male
4956,The Secret Life of Pets,Art Department_,Patrick Muylkens,Patrick,http://www.imdb.com/name/nm2912246/?ref_=ttfc_fc_cr37#,1,male
4957,The Secret Life of Pets,Art Department_,Matthew Nealon,Matthew,http://www.imdb.com/name/nm4137297/?ref_=ttfc_fc_cr38#,1,male
4958,The Secret Life of Pets,Art Department_,Brett Nystul,Brett,http://www.imdb.com/name/nm1347046/?ref_=ttfc_fc_cr39#,0.99,male
4959,The Secret Life of Pets,Art Department_,Mark O'Hare,Mark,http://www.imdb.com/name/nm1009644/?ref_=ttfc_fc_cr40#,1,male
4960,The Secret Life of Pets,Art Department_,Lance Paul,Lance,http://www.imdb.com/name/nm3859501/?ref_=ttfc_fc_cr41#,0.98,male
4961,The Secret Life of Pets,Art Department_,Titouan Perrot,Titouan,http://www.imdb.com/name/nm6042286/?ref_=ttfc_fc_cr42#,1,male
4962,The Secret Life of Pets,Art Department_,Neal Petty,Neal,http://www.imdb.com/name/nm2415006/?ref_=ttfc_fc_cr43#,1,male
4963,The Secret Life of Pets,Art Department_,Wilbert Plijnaar,Wilbert,http://www.imdb.com/name/nm1156135/?ref_=ttfc_fc_cr44#,1,male
4964,The Secret Life of Pets,Art Department_,Thomas Reteuna,Thomas,http://www.imdb.com/name/nm5650764/?ref_=ttfc_fc_cr45#,1,male
4965,The Secret Life of Pets,Art Department_,Colin Stimpson,Colin,http://www.imdb.com/name/nm0830384/?ref_=ttfc_fc_cr46#,0.99,male
4966,The Secret Life of Pets,Art Department_,Darren Webb,Darren,http://www.imdb.com/name/nm1853961/?ref_=ttfc_fc_cr47#,0.99,male
4967,The Secret Life of Pets,Art Department_,Nima Azarba,Nima,http://www.imdb.com/name/nm8157958/?ref_=ttfc_fc_cr48#,0.58,male
4968,The Secret Life of Pets,Sound Department_,David Acord,David,http://www.imdb.com/name/nm0004198/?ref_=ttfc_fc_cr49#,1,male
4969,The Secret Life of Pets,Sound Department_,Marco Alicea,Marco,http://www.imdb.com/name/nm3938531/?ref_=ttfc_fc_cr50#,0.99,male
4970,The Secret Life of Pets,Sound Department_,Ronni Brown,Ronni,http://www.imdb.com/name/nm2318818/?ref_=ttfc_fc_cr51#,0.81,male
4971,The Secret Life of Pets,Sound Department_,Jason Butler,Jason,http://www.imdb.com/name/nm7314278/?ref_=ttfc_fc_cr52#,1,male
4972,The Secret Life of Pets,Sound Department_,Danny Caccavo,Danny,http://www.imdb.com/name/nm0127952/?ref_=ttfc_fc_cr53#,0.95,male
4973,The Secret Life of Pets,Sound Department_,Dustin Capulong,Dustin,http://www.imdb.com/name/nm4583651/?ref_=ttfc_fc_cr54#,1,male
4974,The Secret Life of Pets,Sound Department_,Luke Dunn Gielmuda,Luke,http://www.imdb.com/name/nm0317355/?ref_=ttfc_fc_cr55#,1,male
4975,The Secret Life of Pets,Sound Department_,Sean England,Sean,http://www.imdb.com/name/nm0257465/?ref_=ttfc_fc_cr56#,1,male
4976,The Secret Life of Pets,Sound Department_,Kim Foscato,Kim,http://www.imdb.com/name/nm0287525/?ref_=ttfc_fc_cr57#,0.12,female
4977,The Secret Life of Pets,Sound Department_,Sam Fran<U+008D>ois,Sam,http://www.imdb.com/name/nm6743452/?ref_=ttfc_fc_cr58#,0.76,male
4978,The Secret Life of Pets,Sound Department_,Richard Gould,Richard,http://www.imdb.com/name/nm5678638/?ref_=ttfc_fc_cr59#,1,male
4979,The Secret Life of Pets,Sound Department_,Jonathan Greber,Jonathan,http://www.imdb.com/name/nm0337375/?ref_=ttfc_fc_cr60#,1,male
4980,The Secret Life of Pets,Sound Department_,Marius Heuser,Marius,http://www.imdb.com/name/nm7409665/?ref_=ttfc_fc_cr61#,1,male
4981,The Secret Life of Pets,Sound Department_,Bill Higley,Bill,http://www.imdb.com/name/nm0383655/?ref_=ttfc_fc_cr62#,1,male
4982,The Secret Life of Pets,Sound Department_,Dennis Leonard,Dennis,http://www.imdb.com/name/nm0502607/?ref_=ttfc_fc_cr63#,0.99,male
4983,The Secret Life of Pets,Sound Department_,Scott Levine,Scott,http://www.imdb.com/name/nm5544545/?ref_=ttfc_fc_cr64#,1,male
4984,The Secret Life of Pets,Sound Department_,James Likowski,James,http://www.imdb.com/name/nm0510160/?ref_=ttfc_fc_cr65#,0.99,male
4985,The Secret Life of Pets,Sound Department_,Brian Long,Brian,http://www.imdb.com/name/nm0518899/?ref_=ttfc_fc_cr66#,1,male
4986,The Secret Life of Pets,Sound Department_,Michael Miller,Michael,http://www.imdb.com/name/nm0588972/?ref_=ttfc_fc_cr67#,1,male
4987,The Secret Life of Pets,Sound Department_,Cheryl Nardi,Cheryl,http://www.imdb.com/name/nm0621320/?ref_=ttfc_fc_cr68#,0,female
4988,The Secret Life of Pets,Sound Department_,Samson Neslund,Samson,http://www.imdb.com/name/nm5277910/?ref_=ttfc_fc_cr69#,1,male
4989,The Secret Life of Pets,Sound Department_,Frank Rinella,Frank,http://www.imdb.com/name/nm0727503/?ref_=ttfc_fc_cr70#,1,male
4990,The Secret Life of Pets,Sound Department_,Gary Rizzo,Gary,http://www.imdb.com/name/nm0729886/?ref_=ttfc_fc_cr71#,1,male
4991,The Secret Life of Pets,Sound Department_,Mykl Rogers,Mykl,http://www.imdb.com/name/nm4183899/?ref_=ttfc_fc_cr72#,NA,null
4992,The Secret Life of Pets,Sound Department_,David Slusser,David,http://www.imdb.com/name/nm0806304/?ref_=ttfc_fc_cr73#,1,male
4993,The Secret Life of Pets,Sound Department_,Mac Smith,Mac,http://www.imdb.com/name/nm0809181/?ref_=ttfc_fc_cr74#,0.92,male
4994,The Secret Life of Pets,Sound Department_,Carlos Sotolongo,Carlos,http://www.imdb.com/name/nm0815616/?ref_=ttfc_fc_cr75#,1,male
4995,The Secret Life of Pets,Sound Department_,Wouter van Herwerden,Wouter,http://www.imdb.com/name/nm1170999/?ref_=ttfc_fc_cr76#,1,male
4996,The Secret Life of Pets,Sound Department_,Jesse James Garcia,Jesse,http://www.imdb.com/name/nm5684289/?ref_=ttfc_fc_cr77#,0.93,male
4997,The Secret Life of Pets,Sound Department_,Edgar Meza,Edgar,http://www.imdb.com/name/nm7789879/?ref_=ttfc_fc_cr78#,1,male
4998,The Secret Life of Pets,Sound Department_,David Peifer,David,http://www.imdb.com/name/nm0670503/?ref_=ttfc_fc_cr79#,1,male
4999,The Secret Life of Pets,Sound Department_,Billy Theriot,Billy,http://www.imdb.com/name/nm1974533/?ref_=ttfc_fc_cr80#,0.98,male
5000,The Secret Life of Pets,Visual Effects by_,Xavier Bec,Xavier,http://www.imdb.com/name/nm0064873/?ref_=ttfc_fc_cr81#,0.99,male
5001,The Secret Life of Pets,Visual Effects by_,Guillaume Benamout,Guillaume,http://www.imdb.com/name/nm3457044/?ref_=ttfc_fc_cr82#,1,male
5002,The Secret Life of Pets,Visual Effects by_,John R.A. Benson,John,http://www.imdb.com/name/nm1498535/?ref_=ttfc_fc_cr83#,0.99,male
5003,The Secret Life of Pets,Visual Effects by_,Francois Boudaille,Francois,http://www.imdb.com/name/nm0099122/?ref_=ttfc_fc_cr84#,1,male
5004,The Secret Life of Pets,Visual Effects by_,Francois Boussard,Francois,http://www.imdb.com/name/nm2815882/?ref_=ttfc_fc_cr85#,1,male
5005,The Secret Life of Pets,Visual Effects by_,Christophe Brejon,Christophe,http://www.imdb.com/name/nm3584346/?ref_=ttfc_fc_cr86#,0.99,male
5006,The Secret Life of Pets,Visual Effects by_,Xavier Breuil,Xavier,http://www.imdb.com/name/nm4046352/?ref_=ttfc_fc_cr87#,0.99,male
5007,The Secret Life of Pets,Visual Effects by_,Camille Charpigny,Camille,http://www.imdb.com/name/nm8361968/?ref_=ttfc_fc_cr89#,0.06,female
5008,The Secret Life of Pets,Visual Effects by_,Philippe Chotard,Philippe,http://www.imdb.com/name/nm5434616/?ref_=ttfc_fc_cr90#,0.99,male
5009,The Secret Life of Pets,Visual Effects by_,Patrick Clancey,Patrick,http://www.imdb.com/name/nm0163341/?ref_=ttfc_fc_cr91#,1,male
5010,The Secret Life of Pets,Visual Effects by_,Clementine Dupont,Clementine,http://www.imdb.com/name/nm8596265/?ref_=ttfc_fc_cr92#,0,female
5011,The Secret Life of Pets,Visual Effects by_,Rodrigue El Hajj,Rodrigue,http://www.imdb.com/name/nm4583720/?ref_=ttfc_fc_cr93#,0.9,male
5012,The Secret Life of Pets,Visual Effects by_,Melissa Faucher,Melissa,http://www.imdb.com/name/nm4942944/?ref_=ttfc_fc_cr94#,0,female
5013,The Secret Life of Pets,Visual Effects by_,Thomas Foncelle,Thomas,http://www.imdb.com/name/nm2235541/?ref_=ttfc_fc_cr95#,1,male
5014,The Secret Life of Pets,Visual Effects by_,Julien Frantz,Julien,http://www.imdb.com/name/nm3854468/?ref_=ttfc_fc_cr96#,1,male
5015,The Secret Life of Pets,Visual Effects by_,Valerie Gabriel,Valerie,http://www.imdb.com/name/nm2609137/?ref_=ttfc_fc_cr97#,0,female
5016,The Secret Life of Pets,Visual Effects by_,Pablo Gotor,Pablo,http://www.imdb.com/name/nm3840680/?ref_=ttfc_fc_cr98#,1,male
5017,The Secret Life of Pets,Visual Effects by_,John Hreich,John,http://www.imdb.com/name/nm2791532/?ref_=ttfc_fc_cr100#,0.99,male
5018,The Secret Life of Pets,Visual Effects by_,Loic Huss,Loic,http://www.imdb.com/name/nm6042162/?ref_=ttfc_fc_cr101#,0.99,male
5019,The Secret Life of Pets,Visual Effects by_,Mathieu Jordan,Mathieu,http://www.imdb.com/name/nm6042197/?ref_=ttfc_fc_cr102#,1,male
5020,The Secret Life of Pets,Visual Effects by_,Laperdrix Julien,Laperdrix,http://www.imdb.com/name/nm5744484/?ref_=ttfc_fc_cr103#,NA,null
5021,The Secret Life of Pets,Visual Effects by_,Sophie Kavouridis,Sophie,http://www.imdb.com/name/nm6825721/?ref_=ttfc_fc_cr104#,0,female
5022,The Secret Life of Pets,Visual Effects by_,Mathieu Krysztoforski,Mathieu,http://www.imdb.com/name/nm5359774/?ref_=ttfc_fc_cr105#,1,male
5023,The Secret Life of Pets,Visual Effects by_,Elodie Labbe,Elodie,http://www.imdb.com/name/nm4007052/?ref_=ttfc_fc_cr106#,0,female
5024,The Secret Life of Pets,Visual Effects by_,Marc Lamorille,Marc,http://www.imdb.com/name/nm3699032/?ref_=ttfc_fc_cr107#,1,male
5025,The Secret Life of Pets,Visual Effects by_,Erwann Le Faou,Erwann,http://www.imdb.com/name/nm7217284/?ref_=ttfc_fc_cr108#,1,male
5026,The Secret Life of Pets,Visual Effects by_,Gwendoline Lebnouj,Gwendoline,http://www.imdb.com/name/nm6042187/?ref_=ttfc_fc_cr109#,0,female
5027,The Secret Life of Pets,Visual Effects by_,Catherine Catie Lee,Catherine,http://www.imdb.com/name/nm2714766/?ref_=ttfc_fc_cr110#,0,female
5028,The Secret Life of Pets,Visual Effects by_,David Liebard,David,http://www.imdb.com/name/nm2037804/?ref_=ttfc_fc_cr111#,1,male
5029,The Secret Life of Pets,Visual Effects by_,Adrien Lourdelle,Adrien,http://www.imdb.com/name/nm2840350/?ref_=ttfc_fc_cr112#,0.98,male
5030,The Secret Life of Pets,Visual Effects by_,Eric Mauhourat,Eric,http://www.imdb.com/name/nm5080830/?ref_=ttfc_fc_cr114#,1,male
5031,The Secret Life of Pets,Visual Effects by_,Nicolas Nepveu,Nicolas,http://www.imdb.com/name/nm3636181/?ref_=ttfc_fc_cr115#,1,male
5032,The Secret Life of Pets,Visual Effects by_,Thierry Noblet,Thierry,http://www.imdb.com/name/nm1568270/?ref_=ttfc_fc_cr116#,0.99,male
5033,The Secret Life of Pets,Visual Effects by_,Brian Padilla,Brian,http://www.imdb.com/name/nm0655706/?ref_=ttfc_fc_cr117#,1,male
5034,The Secret Life of Pets,Visual Effects by_,Laurent Pancaccini,Laurent,http://www.imdb.com/name/nm2832001/?ref_=ttfc_fc_cr118#,0.99,male
5035,The Secret Life of Pets,Visual Effects by_,Viktoria Piechowitz,Viktoria,http://www.imdb.com/name/nm6306625/?ref_=ttfc_fc_cr119#,0.02,female
5036,The Secret Life of Pets,Visual Effects by_,Massimiliano Piscozzi,Massimiliano,http://www.imdb.com/name/nm3722675/?ref_=ttfc_fc_cr120#,1,male
5037,The Secret Life of Pets,Visual Effects by_,Eric Placoly,Eric,http://www.imdb.com/name/nm4916881/?ref_=ttfc_fc_cr121#,1,male
